Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL JPY,Return %,Commission JPY,Favorable excursion JPY,Favorable excursion %,Adverse excursion JPY,Adverse excursion %,Cumulative PnL JPY,Cumulative PnL %,Duration (bars)
328,Entry short,2025-12-29 19:54,M1 scalp down,4333.25,1,4333.25,-685.47,-0.10,0,140.85,0.02,-685.47,-0.10,14450.54,1.45,3
329,Exit short,2026-01-02 19:38,SL,4325.45,1,4320.99,-699.56,-0.10,0,111.36,0.02,-699.56,-0.10,13750.98,1.38,4
329,Entry short,2026-01-02 19:34,M1 scalp down,4320.99,1,4320.99,-699.56,-0.10,0,111.36,0.02,-699.56,-0.10,13750.98,1.38,4
330,Exit short,2026-01-02 20:23,SL,4325.48,1,4320.82,-730.93,-0.11,0,305.86,0.05,-730.93,-0.11,13020.05,1.30,12
330,Entry short,2026-01-02 20:11,M1 scalp down,4320.82,1,4320.82,-730.93,-0.11,0,305.86,0.05,-730.93,-0.11,13020.05,1.30,12
331,Exit short,2026-01-04 23:11,SL,4361.63,1,4329.14,-5094.59,-0.75,0,445.46,0.07,-5094.59,-0.75,7925.46,0.79,84
331,Entry short,2026-01-02 20:36,M1 scalp down,4329.14,1,4329.14,-5094.59,-0.75,0,445.46,0.07,-5094.59,-0.75,7925.46,0.79,84
332,Exit long,2026-01-05 16:52,TSL,4453.33,1,4444.11,1445.74,0.21,0,1602.55,0.23,-4.7,0.00,9371.2,0.94,4
332,Entry long,2026-01-05 16:48,M1 scalp up,4444.11,1,4444.11,1445.74,0.21,0,1602.55,0.23,-4.7,0.00,9371.2,0.94,4
333,Exit long,2026-01-05 19:56,SL,4439.06,1,4443.25,-657.01,-0.09,0,119.17,0.02,-657.01,-0.09,8714.19,0.87,12
333,Entry long,2026-01-05 19:44,M1 scalp up,4443.25,1,4443.25,-657.01,-0.09,0,119.17,0.02,-657.01,-0.09,8714.19,0.87,12
334,Exit long,2026-01-05 20:02,TSL,4442.24,1,4439.77,387.31,0.06,0,544.11,0.08,-111.33,-0.02,9101.5,0.91,2
334,Entry long,2026-01-05 20:00,M1 scalp up,4439.77,1,4439.77,387.31,0.06,0,544.11,0.08,-111.33,-0.02,9101.5,0.91,2
335,Exit long,2026-01-05 20:39,SL,4440.02,1,4443.87,-603.7,-0.09,0,340.27,0.05,-603.7,-0.09,8497.8,0.85,13
335,Entry long,2026-01-05 20:26,M1 scalp up,4443.87,1,4443.87,-603.7,-0.09,0,340.27,0.05,-603.7,-0.09,8497.8,0.85,13
336,Exit long,2026-01-05 20:48,TSL,4441.85,1,4438.17,577.04,0.08,0,741.69,0.11,-10.98,0.00,9074.84,0.91,3
336,Entry long,2026-01-05 20:45,M1 scalp up,4438.17,1,4438.17,577.04,0.08,0,741.69,0.11,-10.98,0.00,9074.84,0.91,3
337,Exit long,2026-01-06 17:43,SL,4482.93,1,4487.27,-678.49,-0.10,0,401.78,0.06,-678.49,-0.10,8396.35,0.84,16
337,Entry long,2026-01-06 17:27,M1 scalp up,4487.27,1,4487.27,-678.49,-0.10,0,401.78,0.06,-678.49,-0.10,8396.35,0.84,16
338,Exit long,2026-01-06 20:15,TSL,4485.32,1,4481.38,615.96,0.09,0,844.21,0.12,-340.81,-0.05,9012.31,0.90,23
338,Entry long,2026-01-06 19:52,M1 scalp up,4481.38,1,4481.38,615.96,0.09,0,844.21,0.12,-340.81,-0.05,9012.31,0.90,23
339,Exit long,2026-01-06 20:43,TSL,4489.13,1,4485.79,522.16,0.07,0,678.49,0.10,-347.06,-0.05,9534.46,0.95,15
339,Entry long,2026-01-06 20:28,M1 scalp up,4485.79,1,4485.79,522.16,0.07,0,678.49,0.10,-347.06,-0.05,9534.46,0.95,15
340,Exit long,2026-01-07 17:34,TSL,4460.43,1,4458.26,339.81,0.05,0,496.41,0.07,-172.26,-0.02,9874.28,0.99,8
340,Entry long,2026-01-07 17:26,M1 scalp up,4458.26,1,4458.26,339.81,0.05,0,496.41,0.07,-172.26,-0.02,9874.28,0.99,8
341,Exit long,2026-01-07 19:56,TSL,4456.93,1,4453.49,538.69,0.08,0,695.29,0.10,-222.37,-0.03,10412.97,1.04,12
341,Entry long,2026-01-07 19:44,M1 scalp up,4453.49,1,4453.49,538.69,0.08,0,695.29,0.10,-222.37,-0.03,10412.97,1.04,12
342,Exit long,2026-01-07 20:14,TSL,4458.26,1,4456.15,330.42,0.05,0,518.33,0.07,-120.58,-0.02,10743.39,1.07,5
342,Entry long,2026-01-07 20:09,M1 scalp up,4456.15,1,4456.15,330.42,0.05,0,518.33,0.07,-120.58,-0.02,10743.39,1.07,5
343,Exit long,2026-01-07 20:34,TSL,4459.4,1,4457.31,327.29,0.05,0,483.88,0.07,-212.97,-0.03,11070.67,1.11,8
343,Entry long,2026-01-07 20:26,M1 scalp up,4457.31,1,4457.31,327.29,0.05,0,483.88,0.07,-212.97,-0.03,11070.67,1.11,8
344,Exit long,2026-01-07 20:43,TSL,4458.5,1,4456.42,325.72,0.05,0,584.1,0.08,-17.23,0.00,11396.39,1.14,5
344,Entry long,2026-01-07 20:38,M1 scalp up,4456.42,1,4456.42,325.72,0.05,0,584.1,0.08,-17.23,0.00,11396.39,1.14,5
345,Exit long,2026-01-07 20:53,TSL,4458.85,1,4456.69,338.25,0.05,0,494.84,0.07,-61.07,-0.01,11734.64,1.17,8
345,Entry long,2026-01-07 20:45,M1 scalp up,4456.69,1,4456.69,338.25,0.05,0,494.84,0.07,-61.07,-0.01,11734.64,1.17,8
346,Exit long,2026-01-07 20:59,SL,4450.74,1,4455.71,-778.28,-0.11,0,29.75,0.00,-778.28,-0.11,10956.36,1.10,3
346,Entry long,2026-01-07 20:56,M1 scalp up,4455.71,1,4455.71,-778.28,-0.11,0,29.75,0.00,-778.28,-0.11,10956.36,1.10,3
347,Exit long,2026-01-08 17:53,TSL,4462.45,1,4459.92,396.56,0.06,0,553.31,0.08,-158.31,-0.02,11352.92,1.14,17
347,Entry long,2026-01-08 17:36,M1 scalp up,4459.92,1,4459.92,396.56,0.06,0,553.31,0.08,-158.31,-0.02,11352.92,1.14,17
348,Exit long,2026-01-08 20:06,TSL,4457.35,1,4450.05,1144.23,0.16,0,1300.98,0.19,-73.67,-0.01,12497.15,1.25,15
348,Entry long,2026-01-08 19:51,M1 scalp up,4450.05,1,4450.05,1144.23,0.16,0,1300.98,0.19,-73.67,-0.01,12497.15,1.25,15
349,Exit long,2026-01-09 19:51,TSL,4500.35,1,4497.42,459.51,0.07,0,616.34,0.09,-174.08,-0.02,12956.66,1.30,20
349,Entry long,2026-01-09 19:31,M1 scalp up,4497.42,1,4497.42,459.51,0.07,0,616.34,0.09,-174.08,-0.02,12956.66,1.30,20
350,Exit long,2026-01-09 20:13,TSL,4503.68,1,4498.97,738.66,0.10,0,895.49,0.13,-166.24,-0.02,13695.32,1.37,13
350,Entry long,2026-01-09 20:00,M1 scalp up,4498.97,1,4498.97,738.66,0.10,0,895.49,0.13,-166.24,-0.02,13695.32,1.37,13
351,Exit long,2026-01-09 20:58,TSL,4507.82,1,4505.65,340.32,0.05,0,498.72,0.07,-490.87,-0.07,14035.64,1.40,31
351,Entry long,2026-01-09 20:27,M1 scalp up,4505.65,1,4505.65,340.32,0.05,0,498.72,0.07,-490.87,-0.07,14035.64,1.40,31
352,Exit long,2026-01-12 19:51,SL,4611.46,1,4615.25,-598.51,-0.08,0,281.09,0.04,-598.51,-0.08,13437.13,1.34,8
352,Entry long,2026-01-12 19:43,M1 scalp up,4615.25,1,4615.25,-598.51,-0.08,0,281.09,0.04,-598.51,-0.08,13437.13,1.34,8
353,Exit long,2026-01-12 20:02,SL,4606.72,1,4611.04,-682.21,-0.09,0,110.54,0.02,-682.21,-0.09,12754.93,1.28,6
353,Entry long,2026-01-12 19:56,M1 scalp up,4611.04,1,4611.04,-682.21,-0.09,0,110.54,0.02,-682.21,-0.09,12754.93,1.28,6
354,Exit long,2026-01-14 20:02,SL,4634.51,1,4639.05,-722.15,-0.10,0,338.8,0.05,-722.15,-0.10,12032.78,1.20,7
354,Entry long,2026-01-14 19:55,M1 scalp up,4639.05,1,4639.05,-722.15,-0.10,0,338.8,0.05,-722.15,-0.10,12032.78,1.20,7
355,Exit long,2026-01-15 17:37,TSL,4614.33,1,4610.79,560.83,0.08,0,730.35,0.10,-88.72,-0.01,12593.61,1.26,7
355,Entry long,2026-01-15 17:30,M1 scalp up,4610.79,1,4610.79,560.83,0.08,0,730.35,0.10,-88.72,-0.01,12593.61,1.26,7
356,Exit long,2026-01-15 18:03,TSL,4619.35,1,4613.97,852.34,0.12,0,1010.76,0.14,-47.53,-0.01,13445.95,1.34,8
356,Entry long,2026-01-15 17:55,M1 scalp up,4613.97,1,4613.97,852.34,0.12,0,1010.76,0.14,-47.53,-0.01,13445.95,1.34,8
357,Exit long,2026-01-15 19:55,SL,4615.06,1,4618.19,-495.88,-0.07,0,158.43,0.02,-495.88,-0.07,12950.07,1.30,20
357,Entry long,2026-01-15 19:35,M1 scalp up,4618.19,1,4618.19,-495.88,-0.07,0,158.43,0.02,-495.88,-0.07,12950.07,1.30,20
358,Exit long,2026-01-15 20:09,SL,4610.3,1,4613.98,-583.01,-0.08,0,267.74,0.04,-583.01,-0.08,12367.06,1.24,8
358,Entry long,2026-01-15 20:01,M1 scalp up,4613.98,1,4613.98,-583.01,-0.08,0,267.74,0.04,-583.01,-0.08,12367.06,1.24,8
359,Exit short,2026-01-16 20:06,SL,4595.59,1,4590.68,-778.88,-0.11,0,385.48,0.05,-778.88,-0.11,11588.18,1.16,24
359,Entry short,2026-01-16 19:42,M1 scalp down,4590.68,1,4590.68,-778.88,-0.11,0,385.48,0.05,-778.88,-0.11,11588.18,1.16,24
360,Exit long,2026-01-19 13:55,SL,4664.59,1,4668.84,-671.78,-0.09,0,309.81,0.04,-671.78,-0.09,10916.4,1.09,16
360,Entry long,2026-01-19 13:39,M1 scalp up,4668.84,1,4668.84,-671.78,-0.09,0,309.81,0.04,-671.78,-0.09,10916.4,1.09,16
361,Exit long,2026-01-19 15:09,TSL,4669.9,1,4667.18,429.94,0.06,0,588.01,0.08,-515.3,-0.07,11346.34,1.13,34
361,Entry long,2026-01-19 14:35,M1 scalp up,4667.18,1,4667.18,429.94,0.06,0,588.01,0.08,-515.3,-0.07,11346.34,1.13,34
362,Exit long,2026-01-19 15:41,TSL,4669.9,1,4666.36,559.55,0.08,0,765.04,0.10,-317.71,-0.04,11905.89,1.19,23
362,Entry long,2026-01-19 15:18,M1 scalp up,4666.36,1,4666.36,559.55,0.08,0,765.04,0.10,-317.71,-0.04,11905.89,1.19,23
363,Exit long,2026-01-19 17:45,TSL,4675.23,1,4672.23,474.2,0.06,0,704.97,0.10,-469.46,-0.06,12380.09,1.24,101
363,Entry long,2026-01-19 16:04,M1 scalp up,4672.23,1,4672.23,474.2,0.06,0,704.97,0.10,-469.46,-0.06,12380.09,1.24,101
364,Exit long,2026-01-20 20:06,SL,4756.22,1,4761.16,-781.19,-0.10,0,175.53,0.02,-781.19,-0.10,11598.9,1.16,15
364,Entry long,2026-01-20 19:51,M1 scalp up,4761.16,1,4761.16,-781.19,-0.10,0,175.53,0.02,-781.19,-0.10,11598.9,1.16,15
365,Exit long,2026-01-22 20:34,SL,4920.68,1,4925.63,-783.28,-0.10,0,232.61,0.03,-783.28,-0.10,10815.62,1.08,6
365,Entry long,2026-01-22 20:28,M1 scalp up,4925.63,1,4925.63,-783.28,-0.10,0,232.61,0.03,-783.28,-0.10,10815.62,1.08,6
366,Exit short,2026-02-16 14:19,TSL,4995.21,1,4998.33,476.2,0.06,0,628.83,0.08,-195.37,-0.03,11291.82,1.13,2
366,Entry short,2026-02-16 14:17,M1 scalp down,4998.33,1,4998.33,476.2,0.06,0,628.83,0.08,-195.37,-0.03,11291.82,1.13,2
367,Exit short,2026-02-16 16:48,TSL,4986.14,1,4988.97,431.94,0.06,0,584.57,0.08,-10.68,0.00,11723.76,1.17,3
367,Entry short,2026-02-16 16:45,M1 scalp down,4988.97,1,4988.97,431.94,0.06,0,584.57,0.08,-10.68,0.00,11723.76,1.17,3
368,Exit short,2026-02-16 17:03,SL,4992.55,1,4988.58,-605.94,-0.08,0,100.74,0.01,-605.94,-0.08,11117.83,1.11,6
368,Entry short,2026-02-16 16:57,M1 scalp down,4988.58,1,4988.58,-605.94,-0.08,0,100.74,0.01,-605.94,-0.08,11117.83,1.11,6
369,Exit short,2026-02-16 17:51,TSL,4991.73,1,4993.87,326.63,0.04,0,479.26,0.06,-341.89,-0.04,11444.45,1.14,34
369,Entry short,2026-02-16 17:17,M1 scalp down,4993.87,1,4993.87,326.63,0.04,0,479.26,0.06,-341.89,-0.04,11444.45,1.14,34
370,Exit short,2026-02-16 18:03,TSL,4989.54,1,4992.84,503.68,0.07,0,656.3,0.09,-61.05,-0.01,11948.13,1.19,8
370,Entry short,2026-02-16 17:55,M1 scalp down,4992.84,1,4992.84,503.68,0.07,0,656.3,0.09,-61.05,-0.01,11948.13,1.19,8
371,Exit long,2026-02-18 17:58,TSL,4999.59,1,4997.81,272.79,0.04,0,472.02,0.06,-669.71,-0.09,12220.92,1.22,27
371,Entry long,2026-02-18 17:31,M1 scalp up,4997.81,1,4997.81,272.79,0.04,0,472.02,0.06,-669.71,-0.09,12220.92,1.22,27
372,Exit long,2026-02-19 19:38,SL,4984.09,1,4988.57,-693.34,-0.09,0,61.91,0.01,-693.34,-0.09,11527.58,1.15,4
372,Entry long,2026-02-19 19:34,M1 scalp up,4988.57,1,4988.57,-693.34,-0.09,0,61.91,0.01,-693.34,-0.09,11527.58,1.15,4
373,Exit long,2026-02-19 20:21,TSL,4993.79,1,4989.94,595.84,0.08,0,872.86,0.11,-120.72,-0.02,12123.41,1.21,7
373,Entry long,2026-02-19 20:14,M1 scalp up,4989.94,1,4989.94,595.84,0.08,0,872.86,0.11,-120.72,-0.02,12123.41,1.21,7
374,Exit long,2026-02-19 21:02,TSL,5003.14,1,4999.98,489.05,0.06,0,671.67,0.09,0,0.00,12612.47,1.26,5
374,Entry long,2026-02-19 20:57,M1 scalp up,4999.98,1,4999.98,489.05,0.06,0,671.67,0.09,0,0.00,12612.47,1.26,5
375,Exit long,2026-02-20 20:55,TSL,5087.48,1,5084.42,474.29,0.06,0,629.29,0.08,-206.15,-0.03,13086.76,1.31,13
375,Entry long,2026-02-20 20:42,M1 scalp up,5084.42,1,5084.42,474.29,0.06,0,629.29,0.08,-206.15,-0.03,13086.76,1.31,13
376,Exit long,2026-02-23 20:53,TSL,5234.89,1,5227.18,1195.26,0.15,0,1382.84,0.17,-367.41,-0.05,14282.02,1.43,7
376,Entry long,2026-02-23 20:46,M1 scalp up,5227.18,1,5227.18,1195.26,0.15,0,1382.84,0.17,-367.41,-0.05,14282.02,1.43,7
377,Exit long,2026-02-26 20:04,TSL,5190.64,1,5188.24,375.26,0.05,0,531.61,0.07,-272.06,-0.03,14657.27,1.47,5
377,Entry long,2026-02-26 19:59,M1 scalp up,5188.24,1,5188.24,375.26,0.05,0,531.61,0.07,-272.06,-0.03,14657.27,1.47,5
378,Exit long,2026-03-10 20:47,TSL,5197.81,1,5193.88,619.54,0.08,0,777.19,0.09,-162.37,-0.02,15276.82,1.53,12
378,Entry long,2026-03-10 20:35,M1 scalp up,5193.88,1,5193.88,619.54,0.08,0,777.19,0.09,-162.37,-0.02,15276.82,1.53,12
379,Exit long,2026-03-10 22:01,SL,5189.55,1,5194.39,-764.89,-0.09,0,75.67,0.01,-764.89,-0.09,14511.92,1.45,8
379,Entry long,2026-03-10 20:52,M1 scalp up,5194.39,1,5194.39,-764.89,-0.09,0,75.67,0.01,-764.89,-0.09,14511.92,1.45,8
380,Exit long,2026-03-11 19:55,TSL,5181.17,1,5177.19,628.98,0.08,0,815.47,0.10,-45.83,-0.01,15140.91,1.51,8
380,Entry long,2026-03-11 19:47,M1 scalp up,5177.19,1,5177.19,628.98,0.08,0,815.47,0.10,-45.83,-0.01,15140.91,1.51,8
381,Exit long,2026-03-11 22:01,TSL,5181.76,1,5178.42,530.87,0.06,0,692.99,0.08,-542.06,-0.07,15671.77,1.57,58
381,Entry long,2026-03-11 20:03,M1 scalp up,5178.42,1,5178.42,530.87,0.06,0,692.99,0.08,-542.06,-0.07,15671.77,1.57,58
382,Exit short,2026-03-17 17:30,TSL,5002.82,1,5006.34,559.88,0.07,0,808,0.10,-391.28,-0.05,16231.65,1.62,8
382,Entry short,2026-03-17 17:22,M1 scalp down,5006.34,1,5006.34,559.88,0.07,0,808,0.10,-391.28,-0.05,16231.65,1.62,8
383,Exit short,2026-03-17 20:05,SL,5005.05,1,5000.51,-722.11,-0.09,0,389.69,0.05,-722.11,-0.09,15509.54,1.55,29
383,Entry short,2026-03-17 19:36,M1 scalp down,5000.51,1,5000.51,-722.11,-0.09,0,389.69,0.05,-722.11,-0.09,15509.54,1.55,29
384,Exit short,2026-03-17 20:36,TSL,5003.24,2,10008.64,343.56,0.02,0,502.62,0.03,-194.05,-0.01,15853.1,1.59,4
384,Entry short,2026-03-17 20:32,M1 scalp down,5004.32,2,10008.64,343.56,0.02,0,502.62,0.03,-194.05,-0.01,15853.1,1.59,4
385,Exit short,2026-03-17 20:50,TSL,5003.16,2,10009.8,553.51,0.03,0,779.37,0.05,-124.06,-0.01,16406.61,1.64,4
385,Entry short,2026-03-17 20:46,M1 scalp down,5004.9,2,10009.8,553.51,0.03,0,779.37,0.05,-124.06,-0.01,16406.61,1.64,4
386,Exit short,2026-03-17 22:04,TSL,5000.41,1,5005.13,750.4,0.09,0,909.38,0.11,-119.29,-0.01,17157.01,1.72,5
386,Entry short,2026-03-17 20:59,M1 scalp down,5005.13,1,5005.13,750.4,0.09,0,909.38,0.11,-119.29,-0.01,17157.01,1.72,5
387,Exit long,2026-04-02 20:47,TSL,4670.85,1,4667.81,482.68,0.07,0,812.93,0.11,-77.8,-0.01,17639.69,1.76,4
387,Entry long,2026-04-02 20:43,M1 scalp up,4667.81,1,4667.81,482.68,0.07,0,812.93,0.11,-77.8,-0.01,17639.69,1.76,4
388,Exit short,2026-04-06 20:41,TSL,4651.73,1,4655.18,550.29,0.07,0,709.8,0.10,-457.78,-0.06,18189.98,1.82,29
388,Entry short,2026-04-06 20:12,M1 scalp down,4655.18,1,4655.18,550.29,0.07,0,709.8,0.10,-457.78,-0.06,18189.98,1.82,29
389,Exit short,2026-04-08 20:51,TSL,4719.45,1,4723.82,697.42,0.09,0,857.01,0.11,-49.47,-0.01,18887.4,1.89,4
389,Entry short,2026-04-08 20:47,M1 scalp down,4723.82,1,4723.82,697.42,0.09,0,857.01,0.11,-49.47,-0.01,18887.4,1.89,4
390,Exit long,2026-04-09 20:36,SL,4765.11,1,4769.23,-653.16,-0.09,0,33.29,0.00,-653.16,-0.09,18234.23,1.82,1
390,Entry long,2026-04-09 20:35,M1 scalp up,4769.23,1,4769.23,-653.16,-0.09,0,33.29,0.00,-653.16,-0.09,18234.23,1.82,1
391,Exit long,2026-04-10 20:00,SL,4757.78,1,4762.33,-723.11,-0.10,0,355.99,0.05,-723.11,-0.10,17511.12,1.75,19
391,Entry long,2026-04-10 19:41,M1 scalp up,4762.33,1,4762.33,-723.11,-0.10,0,355.99,0.05,-723.11,-0.10,17511.12,1.75,19
392,Exit short,2026-04-12 22:01,TSL,4673.19,1,4748.14,11935.26,1.58,0,18386.2,2.43,-672.26,-0.09,29446.39,2.94,22
392,Entry short,2026-04-10 20:39,M1 scalp down,4748.14,1,4748.14,11935.26,1.58,0,18386.2,2.43,-672.26,-0.09,29446.39,2.94,22
393,Exit long,2026-04-13 19:51,TSL,4744.8,1,4742.09,431.55,0.06,0,590.79,0.08,-480.91,-0.06,29877.93,2.99,12
393,Entry long,2026-04-13 19:39,M1 scalp up,4742.09,1,4742.09,431.55,0.06,0,590.79,0.08,-480.91,-0.06,29877.93,2.99,12
394,Exit long,2026-04-13 22:01,TSL,4750.86,1,4741.87,1433.2,0.19,0,2158.57,0.29,-636.97,-0.08,31311.14,3.13,45
394,Entry long,2026-04-13 20:16,M1 scalp up,4741.87,1,4741.87,1433.2,0.19,0,2158.57,0.29,-636.97,-0.08,31311.14,3.13,45
395,Exit long,2026-04-14 19:40,TSL,4841.45,1,4838.92,403.34,0.05,0,599.43,0.08,-6.38,0.00,31714.48,3.17,4
395,Entry long,2026-04-14 19:36,M1 scalp up,4838.92,1,4838.92,403.34,0.05,0,599.43,0.08,-6.38,0.00,31714.48,3.17,4
396,Exit long,2026-04-14 22:00,SL,4838.94,1,4843.31,-693.82,-0.09,0,65.36,0.01,-693.82,-0.09,31020.65,3.10,49
396,Entry long,2026-04-14 20:11,M1 scalp up,4843.31,1,4843.31,-693.82,-0.09,0,65.36,0.01,-693.82,-0.09,31020.65,3.10,49
397,Exit long,2026-04-15 19:40,SL,4797.23,1,4800.69,-549.34,-0.07,0,3.18,0.00,-549.34,-0.07,30471.31,3.05,4
397,Entry long,2026-04-15 19:36,M1 scalp up,4800.69,1,4800.69,-549.34,-0.07,0,3.18,0.00,-549.34,-0.07,30471.31,3.05,4
398,Exit long,2026-04-15 19:51,TSL,4800.48,1,4797.05,544.58,0.07,0,709.7,0.09,-120.67,-0.02,31015.89,3.10,6
398,Entry long,2026-04-15 19:45,M1 scalp up,4797.05,1,4797.05,544.58,0.07,0,709.7,0.09,-120.67,-0.02,31015.89,3.10,6
399,Exit long,2026-04-15 20:31,SL,4791.52,1,4796.05,-719.23,-0.09,0,95.26,0.01,-719.23,-0.09,30296.66,3.03,34
399,Entry long,2026-04-15 19:57,M1 scalp up,4796.05,1,4796.05,-719.23,-0.09,0,95.26,0.01,-719.23,-0.09,30296.66,3.03,34
400,Exit short,2026-04-15 20:49,TSL,4788.96,1,4792.19,512.83,0.07,0,693.82,0.09,-88.91,-0.01,30809.48,3.08,3
400,Entry short,2026-04-15 20:46,M1 scalp down,4792.19,1,4792.19,512.83,0.07,0,693.82,0.09,-88.91,-0.01,30809.48,3.08,3
401,Exit short,2026-04-16 19:42,SL,4797.17,1,4793.21,-629.39,-0.08,0,93.77,0.01,-629.39,-0.08,30180.09,3.02,3
401,Entry short,2026-04-16 19:39,M1 scalp down,4793.21,1,4793.21,-629.39,-0.08,0,93.77,0.01,-629.39,-0.08,30180.09,3.02,3
402,Exit short,2026-04-16 20:26,TSL,4789.51,1,4791.52,319.47,0.04,0,478.4,0.06,-20.66,0.00,30499.56,3.05,7
402,Entry short,2026-04-16 20:19,M1 scalp down,4791.52,1,4791.52,319.47,0.04,0,478.4,0.06,-20.66,0.00,30499.56,3.05,7
403,Exit short,2026-04-16 22:00,SL,4792.25,1,4789.19,-486.9,-0.06,0,433.9,0.06,-486.9,-0.06,30012.65,3.00,20
403,Entry short,2026-04-16 20:40,M1 scalp down,4789.19,1,4789.19,-486.9,-0.06,0,433.9,0.06,-486.9,-0.06,30012.65,3.00,20
404,Exit long,2026-04-17 19:55,SL,4853.45,1,4857.8,-692.16,-0.09,0,49.33,0.01,-692.16,-0.09,29320.49,2.93,4
404,Entry long,2026-04-17 19:51,M1 scalp up,4857.8,1,4857.8,-692.16,-0.09,0,49.33,0.01,-692.16,-0.09,29320.49,2.93,4
405,Exit long,2026-04-17 20:05,SL,4849.07,1,4853.74,-743.08,-0.10,0,230.72,0.03,-743.08,-0.10,28577.41,2.86,4
405,Entry long,2026-04-17 20:01,M1 scalp up,4853.74,1,4853.74,-743.08,-0.10,0,230.72,0.03,-743.08,-0.10,28577.41,2.86,4
406,Exit short,2026-04-20 17:07,SL,4809.18,1,4804.4,-758.05,-0.10,0,118.94,0.02,-758.05,-0.10,27819.37,2.78,15
406,Entry short,2026-04-20 16:52,M1 scalp down,4804.4,1,4804.4,-758.05,-0.10,0,118.94,0.02,-758.05,-0.10,27819.37,2.78,15
407,Exit long,2026-04-20 17:24,TSL,4810.31,1,4807.57,434.53,0.06,0,593.12,0.08,-58.68,-0.01,28253.89,2.83,3
407,Entry long,2026-04-20 17:21,M1 scalp up,4807.57,1,4807.57,434.53,0.06,0,593.12,0.08,-58.68,-0.01,28253.89,2.83,3
408,Exit long,2026-04-20 20:02,TSL,4815.32,1,4811.66,580.43,0.08,0,837.34,0.11,-68.19,-0.01,28834.32,2.88,7
408,Entry long,2026-04-20 19:55,M1 scalp up,4811.66,1,4811.66,580.43,0.08,0,837.34,0.11,-68.19,-0.01,28834.32,2.88,7
409,Exit long,2026-04-20 20:28,TSL,4816.07,1,4813.85,352.06,0.05,0,510.65,0.07,-255.33,-0.03,29186.39,2.92,16
409,Entry long,2026-04-20 20:12,M1 scalp up,4813.85,1,4813.85,352.06,0.05,0,510.65,0.07,-255.33,-0.03,29186.39,2.92,16
410,Exit long,2026-04-20 20:44,TSL,4815.92,1,4813.66,358.41,0.05,0,553.47,0.07,-150.66,-0.02,29544.79,2.95,9
410,Entry long,2026-04-20 20:35,M1 scalp up,4813.66,1,4813.66,358.41,0.05,0,553.47,0.07,-150.66,-0.02,29544.79,2.95,9
411,Exit short,2026-04-22 17:47,TSL,4734.58,1,4736.59,320.24,0.04,0,479.56,0.06,-259.7,-0.03,29865.03,2.99,13
411,Entry short,2026-04-22 17:34,M1 scalp down,4736.59,1,4736.59,320.24,0.04,0,479.56,0.06,-259.7,-0.03,29865.03,2.99,13
412,Exit short,2026-04-22 18:18,TSL,4733.24,1,4736.68,548.07,0.07,0,707.39,0.09,-305.9,-0.04,30413.1,3.04,26
412,Entry short,2026-04-22 17:52,M1 scalp down,4736.68,1,4736.68,548.07,0.07,0,707.39,0.09,-305.9,-0.04,30413.1,3.04,26
413,Exit short,2026-04-22 20:14,TSL,4736.75,1,4740.09,532.14,0.07,0,861.94,0.11,-282,-0.04,30945.24,3.09,22
413,Entry short,2026-04-22 19:52,M1 scalp down,4740.09,1,4740.09,532.14,0.07,0,861.94,0.11,-282,-0.04,30945.24,3.09,22
414,Exit short,2026-04-22 22:00,SL,4743.7,1,4737.9,-924.74,-0.12,0,310.68,0.04,-924.74,-0.12,30020.5,3.00,29
414,Entry short,2026-04-22 20:31,M1 scalp down,4737.9,1,4737.9,-924.74,-0.12,0,310.68,0.04,-924.74,-0.12,30020.5,3.00,29
415,Exit short,2026-04-23 22:00,SL,4700.91,1,4690.88,-1601.26,-0.21,0,414.54,0.06,-1601.26,-0.21,28419.24,2.84,15
415,Entry short,2026-04-23 20:45,M1 scalp down,4690.88,1,4690.88,-1601.26,-0.21,0,414.54,0.06,-1601.26,-0.21,28419.24,2.84,15
416,Exit long,2026-04-24 17:30,SL,4721.54,1,4726.51,-793.45,-0.11,0,448.61,0.06,-793.45,-0.11,27625.8,2.76,16
416,Entry long,2026-04-24 17:14,M1 scalp up,4726.51,1,4726.51,-793.45,-0.11,0,448.61,0.06,-793.45,-0.11,27625.8,2.76,16
417,Exit long,2026-04-24 17:55,TSL,4725.02,1,4721.64,539.61,0.07,0,994.6,0.13,-172.42,-0.02,28165.4,2.82,4
417,Entry long,2026-04-24 17:51,M1 scalp up,4721.64,1,4721.64,539.61,0.07,0,994.6,0.13,-172.42,-0.02,28165.4,2.82,4
418,Exit long,2026-04-24 20:02,SL,4712.91,1,4716.32,-544.4,-0.07,0,368.78,0.05,-544.4,-0.07,27621.01,2.76,23
418,Entry long,2026-04-24 19:39,M1 scalp up,4716.32,1,4716.32,-544.4,-0.07,0,368.78,0.05,-544.4,-0.07,27621.01,2.76,23
419,Exit short,2026-04-26 22:02,TSL,4696.03,1,4708,1906.8,0.25,0,2206.28,0.29,-408.7,-0.05,29527.8,2.95,33
419,Entry short,2026-04-24 20:28,M1 scalp down,4708,1,4708,1906.8,0.25,0,2206.28,0.29,-408.7,-0.05,29527.8,2.95,33
